event_start,event_end,event_peak,event_peak_D_s-1,event_peak_D_1e5_s-1,duration_hours,year,month,season_year,detection_threshold_s-1,detection_threshold_1e5_s-1,slp_diff_hpa,zeta_box_mean_s-1,slp_climatology_mean_hpa,slp_climatology_std_hpa,monsoon_type,shinoda_class,episode_span_hours,threshold_hit_hours,merged_subevents_count,total_internal_gap_hours,max_internal_gap_hours
2005-12-04 01:00:00,2005-12-04 12:00:00,2005-12-04 05:00:00,-3.845510743935324e-05,-3.845510743935324,12,2005,12,2006,-2.5691567478831536e-05,-2.5691567478831536,7.802578124999968,1.6397120069224097e-05,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,12,12,1,0.0,0.0
2005-12-07 04:00:00,2005-12-07 20:00:00,2005-12-07 12:00:00,-2.9561258399826588e-05,-2.9561258399826587,17,2005,12,2006,-2.5691567478831536e-05,-2.5691567478831536,5.1861718749999,1.6805250979031386e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,17,17,1,0.0,0.0
2005-12-11 22:00:00,2005-12-12 07:00:00,2005-12-12 02:00:00,-3.130867170549021e-05,-3.1308671705490214,10,2005,12,2006,-2.5691567478831536e-05,-2.5691567478831536,16.932656249999923,1.9621816592455143e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,10,10,1,0.0,0.0
2005-12-17 02:00:00,2005-12-17 11:00:00,2005-12-17 07:00:00,-3.0397668135432445e-05,-3.0397668135432445,10,2005,12,2006,-2.5691567478831536e-05,-2.5691567478831536,13.846875000000068,1.2603913564195538e-05,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,10,10,1,0.0,0.0
2005-12-21 11:00:00,2005-12-21 16:00:00,2005-12-21 13:00:00,-2.7281968436749337e-05,-2.728196843674933,6,2005,12,2006,-2.5691567478831536e-05,-2.5691567478831536,10.25382812500004,1.3254438469485758e-05,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,6,6,1,0.0,0.0
2006-02-02 07:00:00,2006-02-02 17:00:00,2006-02-02 11:00:00,-2.7171222396251796e-05,-2.717122239625179,11,2006,2,2006,-1.957567489476574e-05,-1.957567489476574,11.650234375000082,-6.185194498304116e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,11,11,1,0.0,0.0
2006-02-07 22:00:00,2006-02-08 09:00:00,2006-02-08 03:00:00,-3.095579549328696e-05,-3.095579549328696,12,2006,2,2006,-1.957567489476574e-05,-1.957567489476574,16.92046874999994,4.054860436383751e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,12,12,1,0.0,0.0
2006-11-06 19:00:00,2006-11-07 04:00:00,2006-11-07 00:00:00,-2.209342051000369e-05,-2.209342051000369,10,2006,11,2007,-1.8216529439979125e-05,-1.8216529439979128,14.24992187500004,1.8168706167720744e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1B higher-vorticity,10,10,1,0.0,0.0
2006-11-13 18:00:00,2006-11-14 12:00:00,2006-11-14 00:00:00,-2.2658642487041825e-05,-2.2658642487041827,19,2006,11,2007,-1.8216529439979125e-05,-1.8216529439979128,11.004062500000032,3.590688308978286e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,19,19,1,0.0,0.0
2006-11-15 16:00:00,2006-11-15 18:00:00,2006-11-15 17:00:00,-1.8559089119192084e-05,-1.8559089119192085,3,2006,11,2007,-1.8216529439979125e-05,-1.8216529439979128,8.966640625000082,7.438743108134761e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,3,3,1,0.0,0.0
2006-12-27 18:00:00,2006-12-28 14:00:00,2006-12-28 01:00:00,-3.391715269670544e-05,-3.391715269670544,21,2006,12,2007,-2.5691567478831536e-05,-2.5691567478831536,25.374296875000027,1.141069881978594e-05,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,21,21,1,0.0,0.0
2007-02-13 23:00:00,2007-02-14 03:00:00,2007-02-14 01:00:00,-2.181905204306017e-05,-2.181905204306017,5,2007,2,2007,-1.957567489476574e-05,-1.957567489476574,-13.487812500000018,1.2478380769985535e-05,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,5,5,1,0.0,0.0
2007-11-17 17:00:00,2007-11-18 04:00:00,2007-11-18 00:00:00,-2.2489047069521425e-05,-2.2489047069521426,12,2007,11,2008,-1.8216529439979125e-05,-1.8216529439979128,21.80250000000001,5.704326250587035e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,12,12,1,0.0,0.0
2007-11-29 20:00:00,2007-11-30 07:00:00,2007-11-30 02:00:00,-2.455969966548313e-05,-2.455969966548313,12,2007,11,2008,-1.8216529439979125e-05,-1.8216529439979128,5.475312499999859,-8.970167197579223e-06,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,12,12,1,0.0,0.0
2007-12-03 06:00:00,2007-12-03 21:00:00,2007-12-03 14:00:00,-4.0020962320708864e-05,-4.002096232070887,16,2007,12,2008,-2.5691567478831536e-05,-2.5691567478831536,8.493281249999882,1.5232534071443443e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,16,16,1,0.0,0.0
2008-01-15 03:00:00,2008-01-16 17:00:00,2008-01-16 13:00:00,-3.5064667728183084e-05,-3.5064667728183085,39,2008,1,2008,-2.4251929268451687e-05,-2.4251929268451686,14.356796874999986,-4.765811096692596e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,39,30,2,10.0,10.0
2008-01-23 11:00:00,2008-01-23 16:00:00,2008-01-23 14:00:00,-2.596977973972748e-05,-2.596977973972748,6,2008,1,2008,-2.4251929268451687e-05,-2.4251929268451686,8.181953125000064,7.539893085099624e-06,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,6,6,1,0.0,0.0
2008-01-30 02:00:00,2008-01-30 12:00:00,2008-01-30 06:00:00,-3.5275747575820736e-05,-3.527574757582073,11,2008,1,2008,-2.4251929268451687e-05,-2.4251929268451686,12.461874999999964,2.9098195238622828e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,11,11,1,0.0,0.0
2008-02-03 09:00:00,2008-02-03 21:00:00,2008-02-03 15:00:00,-2.361989260286496e-05,-2.3619892602864963,13,2008,2,2008,-1.957567489476574e-05,-1.957567489476574,4.754609374999973,-3.521203064538544e-06,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,13,13,1,0.0,0.0
2008-02-04 12:00:00,2008-02-04 20:00:00,2008-02-04 15:00:00,-2.597025707399976e-05,-2.5970257073999754,9,2008,2,2008,-1.957567489476574e-05,-1.957567489476574,9.73523437499989,-1.3114808047514816e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,9,9,1,0.0,0.0
2008-02-05 22:00:00,2008-02-06 06:00:00,2008-02-06 03:00:00,-2.6564073974031838e-05,-2.6564073974031834,9,2008,2,2008,-1.957567489476574e-05,-1.957567489476574,7.546953124999959,-3.738074444812018e-06,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,9,9,1,0.0,0.0
2008-02-09 05:00:00,2008-02-09 08:00:00,2008-02-09 06:00:00,-2.1114883553030373e-05,-2.111488355303037,4,2008,2,2008,-1.957567489476574e-05,-1.957567489476574,2.890078125000059,3.685693738837959e-06,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,4,4,1,0.0,0.0
2008-11-17 19:00:00,2008-11-18 01:00:00,2008-11-17 22:00:00,-2.1561604454768437e-05,-2.1561604454768437,7,2008,11,2009,-1.8216529439979125e-05,-1.8216529439979128,14.154765624999982,7.061678605666841e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,7,7,1,0.0,0.0
2008-11-18 19:00:00,2008-11-19 09:00:00,2008-11-19 00:00:00,-2.4128778367725644e-05,-2.4128778367725645,15,2008,11,2009,-1.8216529439979125e-05,-1.8216529439979128,17.769140624999864,7.034097085577089e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,15,15,1,0.0,0.0
2008-11-21 00:00:00,2008-11-21 07:00:00,2008-11-21 04:00:00,-2.208495875954589e-05,-2.208495875954589,8,2008,11,2009,-1.8216529439979125e-05,-1.8216529439979128,12.788437499999986,1.0704175252171856e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,8,8,1,0.0,0.0
2008-11-24 06:00:00,2008-11-25 03:00:00,2008-11-24 10:00:00,-2.1324691184957025e-05,-2.1324691184957025,22,2008,11,2009,-1.8216529439979125e-05,-1.8216529439979128,-2.633281249999982,-7.97815693435442e-06,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,22,19,2,4.0,4.0
2008-11-27 18:00:00,2008-11-28 01:00:00,2008-11-27 22:00:00,-2.2227466986302877e-05,-2.2227466986302877,8,2008,11,2009,-1.8216529439979125e-05,-1.8216529439979128,-0.8812500000000227,-8.531129141204868e-06,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,8,8,1,0.0,0.0
2008-11-29 05:00:00,2008-11-29 20:00:00,2008-11-29 12:00:00,-2.881219262737141e-05,-2.8812192627371407,16,2008,11,2009,-1.8216529439979125e-05,-1.8216529439979128,9.983749999999986,2.1025002750350077e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1B higher-vorticity,16,16,1,0.0,0.0
2008-12-04 18:00:00,2008-12-04 22:00:00,2008-12-04 20:00:00,-2.9977692001874054e-05,-2.9977692001874057,5,2008,12,2009,-2.5691567478831536e-05,-2.5691567478831536,8.03156249999995,1.8774279300529187e-05,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,5,5,1,0.0,0.0
2008-12-20 21:00:00,2008-12-22 02:00:00,2008-12-21 06:00:00,-4.106219240415563e-05,-4.106219240415563,30,2008,12,2009,-2.5691567478831536e-05,-2.5691567478831536,-0.2311718749999727,-5.80666365752549e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,30,30,1,0.0,0.0
2009-01-08 15:00:00,2009-01-08 15:00:00,2009-01-08 15:00:00,-2.429334744274113e-05,-2.429334744274113,1,2009,1,2009,-2.4251929268451687e-05,-2.4251929268451686,-0.968593750000082,-1.2507029317557858e-06,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,1,1,1,0.0,0.0
2009-01-13 23:00:00,2009-01-14 04:00:00,2009-01-14 01:00:00,-2.6632033730546085e-05,-2.6632033730546083,6,2009,1,2009,-2.4251929268451687e-05,-2.4251929268451686,12.076484375000064,1.0043609651168495e-05,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,6,6,1,0.0,0.0
2009-02-13 15:00:00,2009-02-13 19:00:00,2009-02-13 17:00:00,-2.159523070407836e-05,-2.159523070407836,5,2009,2,2009,-1.957567489476574e-05,-1.957567489476574,-0.9767187500000318,3.053046433745516e-05,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,5,5,1,0.0,0.0
2009-11-14 15:00:00,2009-11-14 19:00:00,2009-11-14 17:00:00,-1.9764263728419727e-05,-1.9764263728419729,5,2009,11,2010,-1.8216529439979125e-05,-1.8216529439979128,19.498515624999985,1.720811148485909e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1B higher-vorticity,5,5,1,0.0,0.0
2009-11-17 07:00:00,2009-11-17 19:00:00,2009-11-17 14:00:00,-2.2972469655796475e-05,-2.297246965579648,13,2009,11,2010,-1.8216529439979125e-05,-1.8216529439979128,10.006093750000105,-3.3209399102105486e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,13,13,1,0.0,0.0
2009-12-10 23:00:00,2009-12-11 06:00:00,2009-12-11 03:00:00,-3.1334363675234453e-05,-3.1334363675234456,8,2009,12,2010,-2.5691567478831536e-05,-2.5691567478831536,-11.274453125000036,-4.3114663054676064e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,8,8,1,0.0,0.0
2009-12-13 18:00:00,2009-12-14 09:00:00,2009-12-14 03:00:00,-4.074860897396592e-05,-4.074860897396593,16,2009,12,2010,-2.5691567478831536e-05,-2.5691567478831536,11.284999999999968,-6.311092526200736e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,16,16,1,0.0,0.0
2009-12-30 17:00:00,2009-12-31 05:00:00,2009-12-31 00:00:00,-3.367078023106539e-05,-3.367078023106539,13,2009,12,2010,-2.5691567478831536e-05,-2.5691567478831536,30.686718750000068,1.275365073256944e-05,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,13,13,1,0.0,0.0
2010-01-02 13:00:00,2010-01-02 23:00:00,2010-01-02 17:00:00,-3.104954772509391e-05,-3.104954772509392,11,2010,1,2010,-2.4251929268451687e-05,-2.4251929268451686,20.955937500000005,3.474951286836142e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,11,11,1,0.0,0.0
2010-01-04 08:00:00,2010-01-04 19:00:00,2010-01-04 13:00:00,-4.055041738811823e-05,-4.055041738811823,12,2010,1,2010,-2.4251929268451687e-05,-2.4251929268451686,0.3126562500000318,5.081006960309434e-06,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,12,12,1,0.0,0.0
2010-01-13 09:00:00,2010-01-13 18:00:00,2010-01-13 15:00:00,-2.762417196761625e-05,-2.762417196761625,10,2010,1,2010,-2.4251929268451687e-05,-2.4251929268451686,26.567031250000014,1.0621782703583071e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,10,10,1,0.0,0.0
2010-01-20 15:00:00,2010-01-20 19:00:00,2010-01-20 16:00:00,-2.6120376419364297e-05,-2.6120376419364297,5,2010,1,2010,-2.4251929268451687e-05,-2.4251929268451686,6.868124999999964,1.9607207014276997e-06,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,5,5,1,0.0,0.0
2010-01-22 05:00:00,2010-01-22 08:00:00,2010-01-22 07:00:00,-2.544128210498384e-05,-2.544128210498384,4,2010,1,2010,-2.4251929268451687e-05,-2.4251929268451686,18.776953124999977,-7.072429038340171e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,4,4,1,0.0,0.0
2010-02-01 16:00:00,2010-02-02 05:00:00,2010-02-01 23:00:00,-3.50032807473104e-05,-3.50032807473104,14,2010,2,2010,-1.957567489476574e-05,-1.957567489476574,7.1691406249999545,-6.964720616834743e-06,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,14,14,1,0.0,0.0
2010-02-25 22:00:00,2010-02-25 22:00:00,2010-02-25 22:00:00,-1.9677600596093903e-05,-1.9677600596093905,1,2010,2,2010,-1.957567489476574e-05,-1.957567489476574,2.2467968750000864,7.783714170833833e-06,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,1,1,1,0.0,0.0
2010-11-01 22:00:00,2010-11-02 02:00:00,2010-11-02 00:00:00,-2.048297292561876e-05,-2.048297292561876,5,2010,11,2011,-1.8216529439979125e-05,-1.8216529439979128,25.18578124999999,6.228629372728975e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,5,5,1,0.0,0.0
2010-11-08 20:00:00,2010-11-09 01:00:00,2010-11-08 23:00:00,-1.972201988929473e-05,-1.9722019889294728,6,2010,11,2011,-1.8216529439979125e-05,-1.8216529439979128,12.593984374999993,3.2080080053521576e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1B higher-vorticity,6,6,1,0.0,0.0
2010-11-09 16:00:00,2010-11-10 00:00:00,2010-11-09 21:00:00,-2.2567875764057477e-05,-2.2567875764057472,9,2010,11,2011,-1.8216529439979125e-05,-1.8216529439979128,29.954218749999995,3.615457352549799e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,9,9,1,0.0,0.0
2010-11-14 18:00:00,2010-11-15 04:00:00,2010-11-14 22:00:00,-2.462736060509885e-05,-2.4627360605098856,11,2010,11,2011,-1.8216529439979125e-05,-1.8216529439979128,15.069609374999914,-1.0680978549968443e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,11,11,1,0.0,0.0
2010-12-03 02:00:00,2010-12-03 13:00:00,2010-12-03 10:00:00,-3.3151959429815897e-05,-3.31519594298159,12,2010,12,2011,-2.5691567478831536e-05,-2.5691567478831536,21.628124999999955,2.4557276091458746e-05,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1B higher-vorticity,12,12,1,0.0,0.0
2010-12-14 09:00:00,2010-12-14 18:00:00,2010-12-14 13:00:00,-2.9585810182547856e-05,-2.958581018254786,10,2010,12,2011,-2.5691567478831536e-05,-2.5691567478831536,19.823125000000005,-1.968994058758756e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,10,10,1,0.0,0.0
2010-12-31 22:00:00,2010-12-31 23:00:00,2010-12-31 23:00:00,-2.9199820487962087e-05,-2.9199820487962085,2,2010,12,2011,-2.5691567478831536e-05,-2.5691567478831536,16.210156250000068,1.1204052669425284e-05,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,2,2,1,0.0,0.0
2011-01-15 00:00:00,2011-01-15 17:00:00,2011-01-15 10:00:00,-5.124870509778767e-05,-5.124870509778767,18,2011,1,2011,-2.4251929268451687e-05,-2.4251929268451686,22.890078124999945,3.621514064792668e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,18,18,1,0.0,0.0
2011-01-23 18:00:00,2011-01-24 09:00:00,2011-01-23 21:00:00,-2.6337903065819148e-05,-2.633790306581915,16,2011,1,2011,-2.4251929268451687e-05,-2.4251929268451686,9.413828124999895,8.576936909163672e-06,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,16,7,2,10.0,10.0
2011-11-14 16:00:00,2011-11-15 03:00:00,2011-11-14 23:00:00,-2.238031808459224e-05,-2.238031808459224,12,2011,11,2012,-1.8216529439979125e-05,-1.8216529439979128,12.81609375000005,-6.65327333143561e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,12,12,1,0.0,0.0
2011-11-19 20:00:00,2011-11-20 09:00:00,2011-11-20 02:00:00,-2.874976698054347e-05,-2.874976698054347,14,2011,11,2012,-1.8216529439979125e-05,-1.8216529439979128,22.831640624999977,1.2323084751857452e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,14,14,1,0.0,0.0
2011-11-23 09:00:00,2011-11-23 20:00:00,2011-11-23 15:00:00,-2.701284595796998e-05,-2.701284595796998,12,2011,11,2012,-1.8216529439979125e-05,-1.8216529439979128,5.304531250000082,2.9809706466517768e-05,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,12,12,1,0.0,0.0
2011-12-07 15:00:00,2011-12-08 07:00:00,2011-12-07 23:00:00,-3.0358002190072145e-05,-3.035800219007214,17,2011,12,2012,-2.5691567478831536e-05,-2.5691567478831536,7.588359374999982,-8.177840849146371e-09,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,17,17,1,0.0,0.0
2012-01-03 09:00:00,2012-01-03 18:00:00,2012-01-03 15:00:00,-2.638735673757907e-05,-2.638735673757907,10,2012,1,2012,-2.4251929268451687e-05,-2.4251929268451686,11.398828125000025,6.525924211140905e-07,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,10,10,1,0.0,0.0
2012-01-10 20:00:00,2012-01-11 05:00:00,2012-01-11 01:00:00,-2.859492667114561e-05,-2.8594926671145613,10,2012,1,2012,-2.4251929268451687e-05,-2.4251929268451686,14.497421874999873,-9.567789120924778e-07,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,10,10,1,0.0,0.0
2012-01-24 01:00:00,2012-01-24 08:00:00,2012-01-24 05:00:00,-2.7337755636394384e-05,-2.7337755636394383,8,2012,1,2012,-2.4251929268451687e-05,-2.4251929268451686,17.179374999999936,-6.335164571962924e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,8,8,1,0.0,0.0
2012-01-31 14:00:00,2012-01-31 21:00:00,2012-01-31 18:00:00,-3.2456803931280124e-05,-3.2456803931280125,8,2012,1,2012,-2.4251929268451687e-05,-2.4251929268451686,5.789999999999964,8.252898043563707e-06,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,8,8,1,0.0,0.0
2012-02-07 02:00:00,2012-02-07 23:00:00,2012-02-07 06:00:00,-2.8616252059381307e-05,-2.86162520593813,22,2012,2,2012,-1.957567489476574e-05,-1.957567489476574,19.062343749999968,5.698042419202434e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,22,22,1,0.0,0.0
2012-02-17 05:00:00,2012-02-17 14:00:00,2012-02-17 12:00:00,-2.1375499209193715e-05,-2.137549920919372,10,2012,2,2012,-1.957567489476574e-05,-1.957567489476574,15.69562499999995,1.9976579767176046e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,10,10,1,0.0,0.0
2012-11-11 08:00:00,2012-11-11 15:00:00,2012-11-11 10:00:00,-2.0767705141287977e-05,-2.076770514128797,8,2012,11,2013,-1.8216529439979125e-05,-1.8216529439979128,-16.94210937499986,9.813381547279378e-06,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,8,8,1,0.0,0.0
2012-11-13 21:00:00,2012-11-14 03:00:00,2012-11-14 00:00:00,-2.208912441942569e-05,-2.2089124419425694,7,2012,11,2013,-1.8216529439979125e-05,-1.8216529439979128,14.863124999999968,1.1024707609896349e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,7,7,1,0.0,0.0
2012-11-19 03:00:00,2012-11-19 09:00:00,2012-11-19 06:00:00,-1.968991936860712e-05,-1.968991936860712,7,2012,11,2013,-1.8216529439979125e-05,-1.8216529439979128,1.0794531249999864,7.222815560782506e-06,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,7,7,1,0.0,0.0
