event_start,event_end,event_peak,event_peak_D_s-1,event_peak_D_1e5_s-1,duration_hours,year,month,season_year,detection_threshold_s-1,detection_threshold_1e5_s-1,slp_diff_hpa,zeta_box_mean_s-1,slp_climatology_mean_hpa,slp_climatology_std_hpa,monsoon_type,shinoda_class,episode_span_hours,threshold_hit_hours,merged_subevents_count,total_internal_gap_hours,max_internal_gap_hours
2012-12-05 15:00:00,2012-12-06 04:00:00,2012-12-05 21:00:00,-4.1327625503310205e-05,-4.13276255033102,14,2012,12,2013,-2.5691567478831536e-05,-2.5691567478831536,6.2878906250000455,1.168553327616975e-05,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,14,14,1,0.0,0.0
2012-12-07 15:00:00,2012-12-08 01:00:00,2012-12-07 20:00:00,-3.602578301159992e-05,-3.6025783011599914,11,2012,12,2013,-2.5691567478831536e-05,-2.5691567478831536,7.7413281249999955,3.520212312041123e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,11,11,1,0.0,0.0
2012-12-08 23:00:00,2012-12-08 23:00:00,2012-12-08 23:00:00,-2.582385135865568e-05,-2.582385135865568,1,2012,12,2013,-2.5691567478831536e-05,-2.5691567478831536,20.288046874999964,6.720102656560442e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,1,1,1,0.0,0.0
2012-12-14 17:00:00,2012-12-15 01:00:00,2012-12-14 21:00:00,-3.7102760420541935e-05,-3.710276042054194,9,2012,12,2013,-2.5691567478831536e-05,-2.5691567478831536,-7.801406250000014,4.396114620829859e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,9,9,1,0.0,0.0
2012-12-22 23:00:00,2012-12-23 17:00:00,2012-12-23 05:00:00,-4.569401250262703e-05,-4.569401250262702,19,2012,12,2013,-2.5691567478831536e-05,-2.5691567478831536,16.461171874999877,-8.774765387873247e-07,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,19,19,1,0.0,0.0
2012-12-30 15:00:00,2012-12-30 20:00:00,2012-12-30 17:00:00,-2.7690578552084286e-05,-2.7690578552084286,6,2012,12,2013,-2.5691567478831536e-05,-2.5691567478831536,21.823359374999995,5.3159388389343695e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,6,6,1,0.0,0.0
2013-01-08 11:00:00,2013-01-08 18:00:00,2013-01-08 15:00:00,-2.8047245340046186e-05,-2.8047245340046185,8,2013,1,2013,-2.4251929268451687e-05,-2.4251929268451686,8.3560937499999,-3.936333099509151e-06,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,8,8,1,0.0,0.0
2013-01-09 16:00:00,2013-01-10 00:00:00,2013-01-09 20:00:00,-2.5725593544658168e-05,-2.5725593544658167,9,2013,1,2013,-2.4251929268451687e-05,-2.4251929268451686,16.28796874999989,-7.289261199745823e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,9,9,1,0.0,0.0
2013-01-24 17:00:00,2013-01-24 19:00:00,2013-01-24 18:00:00,-2.5584887700901157e-05,-2.5584887700901158,3,2013,1,2013,-2.4251929268451687e-05,-2.4251929268451686,14.723437499999932,1.9672083670111608e-05,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1B higher-vorticity,3,3,1,0.0,0.0
2013-02-01 15:00:00,2013-02-02 02:00:00,2013-02-01 20:00:00,-2.777996063415693e-05,-2.777996063415693,12,2013,2,2013,-1.957567489476574e-05,-1.957567489476574,3.605390625000041,1.7173663099906472e-05,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,12,12,1,0.0,0.0
2013-02-07 00:00:00,2013-02-07 10:00:00,2013-02-07 04:00:00,-2.6256455632861837e-05,-2.6256455632861835,11,2013,2,2013,-1.957567489476574e-05,-1.957567489476574,13.931093749999944,2.487330133196063e-05,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1B higher-vorticity,11,11,1,0.0,0.0
2013-02-12 11:00:00,2013-02-12 13:00:00,2013-02-12 12:00:00,-2.155646887841185e-05,-2.1556468878411854,3,2013,2,2013,-1.957567489476574e-05,-1.957567489476574,0.7132812500001364,-5.236612178096023e-07,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,3,3,1,0.0,0.0
2013-11-09 20:00:00,2013-11-11 03:00:00,2013-11-10 01:00:00,-3.513099175685734e-05,-3.513099175685734,32,2013,11,2014,-1.8216529439979125e-05,-1.8216529439979128,12.15789062500005,1.6465692129793442e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1B higher-vorticity,32,27,2,6.0,6.0
2013-11-18 15:00:00,2013-11-19 01:00:00,2013-11-18 21:00:00,-2.1908400115421915e-05,-2.1908400115421918,11,2013,11,2014,-1.8216529439979125e-05,-1.8216529439979128,10.282812500000093,2.472554790420432e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1B higher-vorticity,11,11,1,0.0,0.0
2013-11-24 21:00:00,2013-11-25 07:00:00,2013-11-25 02:00:00,-2.6732889323677448e-05,-2.6732889323677447,11,2013,11,2014,-1.8216529439979125e-05,-1.8216529439979128,-17.823437499999955,2.0014332446140032e-05,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,11,11,1,0.0,0.0
2013-11-27 09:00:00,2013-11-27 18:00:00,2013-11-27 14:00:00,-2.54042352695703e-05,-2.54042352695703,10,2013,11,2014,-1.8216529439979125e-05,-1.8216529439979128,7.614062499999932,5.747511088143468e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,10,10,1,0.0,0.0
2013-12-09 15:00:00,2013-12-09 19:00:00,2013-12-09 17:00:00,-3.010422054757753e-05,-3.010422054757753,5,2013,12,2014,-2.5691567478831536e-05,-2.5691567478831536,-2.2515624999999773,1.68766679566361e-05,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,5,5,1,0.0,0.0
2013-12-11 02:00:00,2013-12-11 17:00:00,2013-12-11 08:00:00,-3.87762130930333e-05,-3.87762130930333,16,2013,12,2014,-2.5691567478831536e-05,-2.5691567478831536,14.901406249999924,1.284634327817132e-05,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,16,16,1,0.0,0.0
2013-12-12 18:00:00,2013-12-13 00:00:00,2013-12-12 21:00:00,-3.1665658456409415e-05,-3.1665658456409416,7,2013,12,2014,-2.5691567478831536e-05,-2.5691567478831536,9.94328125000004,7.498101262475038e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,7,7,1,0.0,0.0
2014-01-18 03:00:00,2014-01-18 10:00:00,2014-01-18 07:00:00,-2.8717272564004383e-05,-2.871727256400438,8,2014,1,2014,-2.4251929268451687e-05,-2.4251929268451686,8.879296875000023,5.5996016609216746e-06,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,8,8,1,0.0,0.0
2014-11-30 13:00:00,2014-11-30 16:00:00,2014-11-30 15:00:00,-1.9691428828516376e-05,-1.9691428828516373,4,2014,11,2015,-1.8216529439979125e-05,-1.8216529439979128,-5.906171875000041,4.658048406080887e-06,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,4,4,1,0.0,0.0
2014-12-13 09:00:00,2014-12-13 09:00:00,2014-12-13 09:00:00,-2.5875562163706284e-05,-2.5875562163706283,1,2014,12,2015,-2.5691567478831536e-05,-2.5691567478831536,19.00750000000005,1.2462217035492222e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,1,1,1,0.0,0.0
2014-12-16 05:00:00,2014-12-17 11:00:00,2014-12-16 23:00:00,-4.3622682613064384e-05,-4.362268261306438,31,2014,12,2015,-2.5691567478831536e-05,-2.5691567478831536,37.39046875000008,1.9209232572292444e-05,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1B higher-vorticity,31,31,1,0.0,0.0
2014-12-31 18:00:00,2014-12-31 23:00:00,2014-12-31 23:00:00,-4.249348949624276e-05,-4.2493489496242765,6,2014,12,2015,-2.5691567478831536e-05,-2.5691567478831536,23.038593749999905,3.383947138109464e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,6,6,1,0.0,0.0
2015-01-02 01:00:00,2015-01-02 11:00:00,2015-01-02 06:00:00,-3.780918012438912e-05,-3.780918012438912,11,2015,1,2015,-2.4251929268451687e-05,-2.4251929268451686,19.387421875000086,-2.6338775796366964e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,11,11,1,0.0,0.0
2015-01-06 00:00:00,2015-01-06 08:00:00,2015-01-06 04:00:00,-3.103681166257533e-05,-3.103681166257533,9,2015,1,2015,-2.4251929268451687e-05,-2.4251929268451686,12.297421875000056,1.4478918892628262e-05,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,9,9,1,0.0,0.0
2015-01-11 00:00:00,2015-01-11 05:00:00,2015-01-11 03:00:00,-2.681581748942168e-05,-2.6815817489421674,6,2015,1,2015,-2.4251929268451687e-05,-2.4251929268451686,15.187265625000007,5.745230332539394e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,6,6,1,0.0,0.0
2015-01-16 13:00:00,2015-01-16 21:00:00,2015-01-16 16:00:00,-2.897506929945677e-05,-2.8975069299456773,9,2015,1,2015,-2.4251929268451687e-05,-2.4251929268451686,8.438203125000086,8.861859602822109e-06,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,9,9,1,0.0,0.0
2015-02-07 17:00:00,2015-02-08 11:00:00,2015-02-08 02:00:00,-3.687774584476265e-05,-3.687774584476265,19,2015,2,2015,-1.957567489476574e-05,-1.957567489476574,11.950312499999882,2.1461464240801437e-05,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1B higher-vorticity,19,19,1,0.0,0.0
2015-02-12 00:00:00,2015-02-12 08:00:00,2015-02-12 04:00:00,-2.5023910854841663e-05,-2.5023910854841667,9,2015,2,2015,-1.957567489476574e-05,-1.957567489476574,6.433046875000059,1.0488531387591077e-05,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,9,9,1,0.0,0.0
2015-11-07 14:00:00,2015-11-08 06:00:00,2015-11-07 21:00:00,-3.549163050827007e-05,-3.5491630508270067,17,2015,11,2016,-1.8216529439979125e-05,-1.8216529439979128,-14.844765624999924,5.308179475903456e-06,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,17,17,1,0.0,0.0
2015-11-13 20:00:00,2015-11-14 06:00:00,2015-11-14 01:00:00,-3.395889623826e-05,-3.395889623826,11,2015,11,2016,-1.8216529439979125e-05,-1.8216529439979128,-15.229062500000056,-3.188060628332985e-07,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,11,11,1,0.0,0.0
2015-11-22 22:00:00,2015-11-23 12:00:00,2015-11-23 04:00:00,-2.4544658478004603e-05,-2.4544658478004604,15,2015,11,2016,-1.8216529439979125e-05,-1.8216529439979128,-6.8855468750000455,-3.51079590701478e-06,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,15,15,1,0.0,0.0
2015-11-25 13:00:00,2015-11-26 06:00:00,2015-11-25 21:00:00,-4.920856936427863e-05,-4.920856936427863,18,2015,11,2016,-1.8216529439979125e-05,-1.8216529439979128,-5.702187500000036,1.070597716367869e-05,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,18,18,1,0.0,0.0
2016-01-14 02:00:00,2016-01-14 04:00:00,2016-01-14 03:00:00,-2.4604578614501496e-05,-2.4604578614501498,3,2016,1,2016,-2.4251929268451687e-05,-2.4251929268451686,14.812265625000007,-7.3088242951911e-08,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,3,3,1,0.0,0.0
2016-01-22 21:00:00,2016-01-24 07:00:00,2016-01-23 06:00:00,-4.067785478853821e-05,-4.067785478853821,35,2016,1,2016,-2.4251929268451687e-05,-2.4251929268451686,15.418593750000127,3.151701425403846e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,35,35,1,0.0,0.0
2016-02-14 17:00:00,2016-02-14 22:00:00,2016-02-14 19:00:00,-2.186175137750473e-05,-2.186175137750473,6,2016,2,2016,-1.957567489476574e-05,-1.957567489476574,25.681015624999983,-4.3928795983222586e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,6,6,1,0.0,0.0
2016-11-02 03:00:00,2016-11-02 13:00:00,2016-11-02 10:00:00,-2.2105406490750578e-05,-2.2105406490750577,11,2016,11,2017,-1.8216529439979125e-05,-1.8216529439979128,2.8223437500000728,-8.433817105940378e-06,6.145678043365479,7.906016826629639,Type 2 weak-monsoon,Type 2 weak-monsoon,11,11,1,0.0,0.0
2016-11-05 13:00:00,2016-11-05 15:00:00,2016-11-05 15:00:00,-1.8815743215435608e-05,-1.8815743215435607,3,2016,11,2017,-1.8216529439979125e-05,-1.8216529439979128,11.043203124999993,6.018470417814294e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,3,3,1,0.0,0.0
2016-11-22 04:00:00,2016-11-22 12:00:00,2016-11-22 08:00:00,-2.7476480317139848e-05,-2.7476480317139846,9,2016,11,2017,-1.8216529439979125e-05,-1.8216529439979128,9.107343749999927,-5.432718055074452e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,9,9,1,0.0,0.0
2016-11-23 16:00:00,2016-11-24 22:00:00,2016-11-23 23:00:00,-3.668538208384416e-05,-3.668538208384416,31,2016,11,2017,-1.8216529439979125e-05,-1.8216529439979128,6.853671874999918,-1.5128530932480248e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,31,31,1,0.0,0.0
2016-12-21 21:00:00,2016-12-22 07:00:00,2016-12-22 02:00:00,-3.643194726642782e-05,-3.6431947266427818,11,2016,12,2017,-2.5691567478831536e-05,-2.5691567478831536,-20.368359374999955,1.889973422459424e-05,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,11,11,1,0.0,0.0
2017-01-12 19:00:00,2017-01-13 02:00:00,2017-01-12 23:00:00,-2.6934421978001952e-05,-2.6934421978001954,8,2017,1,2017,-2.4251929268451687e-05,-2.4251929268451686,17.045000000000073,2.3357395666673003e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,8,8,1,0.0,0.0
2017-01-19 19:00:00,2017-01-20 06:00:00,2017-01-20 01:00:00,-4.170111495480148e-05,-4.170111495480148,12,2017,1,2017,-2.4251929268451687e-05,-2.4251929268451686,0.5425000000000182,6.499549930602305e-07,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,12,12,1,0.0,0.0
2017-01-22 01:00:00,2017-01-22 08:00:00,2017-01-22 03:00:00,-2.6156677366553552e-05,-2.615667736655355,8,2017,1,2017,-2.4251929268451687e-05,-2.4251929268451686,10.156406250000032,1.9840413549299907e-05,11.12716293334961,8.703954696655273,Type 2 weak-monsoon,Type 2 weak-monsoon,8,8,1,0.0,0.0
2017-02-08 17:00:00,2017-02-09 14:00:00,2017-02-09 01:00:00,-3.5582657838258977e-05,-3.558265783825897,22,2017,2,2017,-1.957567489476574e-05,-1.957567489476574,7.52179687499995,5.663117562343149e-06,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,22,22,1,0.0,0.0
2017-02-16 21:00:00,2017-02-17 06:00:00,2017-02-17 02:00:00,-3.0138568021239956e-05,-3.0138568021239958,10,2017,2,2017,-1.957567489476574e-05,-1.957567489476574,11.899140624999973,1.0467150054616564e-05,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,10,10,1,0.0,0.0
2017-02-17 23:00:00,2017-02-18 11:00:00,2017-02-18 08:00:00,-2.237802470763956e-05,-2.237802470763956,13,2017,2,2017,-1.957567489476574e-05,-1.957567489476574,15.890468750000082,-8.143126356228244e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,13,13,1,0.0,0.0
2017-02-20 01:00:00,2017-02-20 04:00:00,2017-02-20 02:00:00,-2.1314486618918456e-05,-2.1314486618918456,4,2017,2,2017,-1.957567489476574e-05,-1.957567489476574,0.2092968749999499,2.085464243212492e-05,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,4,4,1,0.0,0.0
2017-02-22 19:00:00,2017-02-23 03:00:00,2017-02-23 00:00:00,-2.592253086798357e-05,-2.5922530867983573,9,2017,2,2017,-1.957567489476574e-05,-1.957567489476574,5.044843749999927,1.2982496717712513e-05,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,9,9,1,0.0,0.0
2017-11-10 15:00:00,2017-11-10 21:00:00,2017-11-10 19:00:00,-2.1295256935434688e-05,-2.129525693543469,7,2017,11,2018,-1.8216529439979125e-05,-1.8216529439979128,14.64640625000004,3.24017895463108e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1B higher-vorticity,7,7,1,0.0,0.0
2017-11-17 19:00:00,2017-11-18 05:00:00,2017-11-18 00:00:00,-2.635949764389409e-05,-2.6359497643894088,11,2017,11,2018,-1.8216529439979125e-05,-1.8216529439979128,13.659062500000005,1.8599961248212917e-05,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1B higher-vorticity,11,11,1,0.0,0.0
2017-11-18 21:00:00,2017-11-19 03:00:00,2017-11-19 01:00:00,-2.273437410100289e-05,-2.2734374101002897,7,2017,11,2018,-1.8216529439979125e-05,-1.8216529439979128,21.269062499999905,-2.389721660736279e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,7,7,1,0.0,0.0
2017-11-22 20:00:00,2017-11-22 22:00:00,2017-11-22 21:00:00,-1.9357810993466126e-05,-1.935781099346613,3,2017,11,2018,-1.8216529439979125e-05,-1.8216529439979128,13.397187499999973,9.578711277341364e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,3,3,1,0.0,0.0
2017-11-29 20:00:00,2017-11-30 23:00:00,2017-11-30 20:00:00,-3.437222151446144e-05,-3.437222151446144,28,2017,11,2018,-1.8216529439979125e-05,-1.8216529439979128,14.536406249999914,-6.855288509931928e-06,6.145678043365479,7.906016826629639,Type 1 strong-monsoon,Type 1A lower-vorticity,28,28,1,0.0,0.0
2017-12-04 14:00:00,2017-12-05 11:00:00,2017-12-05 02:00:00,-3.686153877529365e-05,-3.686153877529364,22,2017,12,2018,-2.5691567478831536e-05,-2.5691567478831536,16.617109374999927,1.920883674406336e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,22,22,1,0.0,0.0
2017-12-16 03:00:00,2017-12-16 13:00:00,2017-12-16 06:00:00,-2.795634171843384e-05,-2.795634171843384,11,2017,12,2018,-2.5691567478831536e-05,-2.5691567478831536,16.873046875,4.973559567207536e-06,10.767045021057127,9.112839698791504,Type 1 strong-monsoon,Type 1A lower-vorticity,11,11,1,0.0,0.0
2017-12-24 13:00:00,2017-12-24 18:00:00,2017-12-24 15:00:00,-2.918963519442836e-05,-2.918963519442836,6,2017,12,2018,-2.5691567478831536e-05,-2.5691567478831536,1.2601562500000227,1.895262411941706e-05,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,6,6,1,0.0,0.0
2018-01-10 22:00:00,2018-01-11 04:00:00,2018-01-11 01:00:00,-2.613187984760935e-05,-2.613187984760935,7,2018,1,2018,-2.4251929268451687e-05,-2.4251929268451686,18.54937499999994,1.1981678720104778e-05,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,7,7,1,0.0,0.0
2018-01-22 23:00:00,2018-01-23 18:00:00,2018-01-23 04:00:00,-3.261648686827732e-05,-3.261648686827732,20,2018,1,2018,-2.4251929268451687e-05,-2.4251929268451686,19.403515624999955,2.328805349658342e-05,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1B higher-vorticity,20,20,1,0.0,0.0
2018-01-28 15:00:00,2018-01-29 03:00:00,2018-01-29 00:00:00,-2.7334560574639916e-05,-2.7334560574639912,13,2018,1,2018,-2.4251929268451687e-05,-2.4251929268451686,17.99648437499991,-2.246126453382289e-06,11.12716293334961,8.703954696655273,Type 1 strong-monsoon,Type 1A lower-vorticity,13,13,1,0.0,0.0
2018-02-02 05:00:00,2018-02-02 14:00:00,2018-02-02 09:00:00,-2.264999337370362e-05,-2.264999337370362,10,2018,2,2018,-1.957567489476574e-05,-1.957567489476574,-0.6923437499999636,-1.441835194365338e-06,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,10,10,1,0.0,0.0
2018-02-03 13:00:00,2018-02-04 01:00:00,2018-02-03 20:00:00,-3.084310455853733e-05,-3.084310455853733,13,2018,2,2018,-1.957567489476574e-05,-1.957567489476574,14.73312499999986,2.2676154489842307e-05,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1B higher-vorticity,13,13,1,0.0,0.0
2018-02-04 23:00:00,2018-02-05 06:00:00,2018-02-05 01:00:00,-2.1953379778185304e-05,-2.1953379778185305,8,2018,2,2018,-1.957567489476574e-05,-1.957567489476574,22.173749999999927,1.4863420236791529e-05,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,8,8,1,0.0,0.0
2018-02-10 19:00:00,2018-02-11 01:00:00,2018-02-10 23:00:00,-2.214389966341085e-05,-2.214389966341085,7,2018,2,2018,-1.957567489476574e-05,-1.957567489476574,19.304296874999977,2.675232063541816e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,7,7,1,0.0,0.0
2018-02-14 15:00:00,2018-02-14 19:00:00,2018-02-14 16:00:00,-2.179085338166734e-05,-2.179085338166734,5,2018,2,2018,-1.957567489476574e-05,-1.957567489476574,12.750234374999993,8.381531363925237e-06,8.544206619262695,8.269665718078613,Type 1 strong-monsoon,Type 1A lower-vorticity,5,5,1,0.0,0.0
2018-02-28 17:00:00,2018-02-28 23:00:00,2018-02-28 20:00:00,-3.302466113280619e-05,-3.302466113280619,7,2018,2,2018,-1.957567489476574e-05,-1.957567489476574,-14.43500000000006,3.933280739274212e-06,8.544206619262695,8.269665718078613,Type 2 weak-monsoon,Type 2 weak-monsoon,7,7,1,0.0,0.0
2018-12-05 22:00:00,2018-12-06 11:00:00,2018-12-06 04:00:00,-3.675252113057727e-05,-3.675252113057727,14,2018,12,2019,-2.5691567478831536e-05,-2.5691567478831536,-1.6315624999999727,-6.874647426801139e-06,10.767045021057127,9.112839698791504,Type 2 weak-monsoon,Type 2 weak-monsoon,14,14,1,0.0,0.0
